"","Date","Day","Action","Protester","State/target","Agent","Event","Country","Location","Issue","Link date","Time","# Protesters","Arrests","Injuries...15","Deaths","Prop. Damage","# State","Injuries...19","State killed","OSD","Source","Story date","No event found"
"3911","23/02/1987","Mon","strike","auto workers","firm","Packard","strike for higher pay","Ireland","Tallaght","wages",NA,NA,1001,0,0,0,"N",0,0,0,678827,"Irish Independent","23/02/1987",NA
"3912","23/02/1987","Mon","strike","peat workers","firm","Bord Na Mona","strike against change in working conditions","Ireland","Dublin","worker rights",NA,NA,20,0,0,0,"N",0,0,0,678827,"Irish Times","25/02/1987",NA
"3913","23/02/1987","Mon","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Times","26/02/1987",NA
"3914","23/02/1987","Mon","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3915","24/02/1987","Tue","strike","auto workers","firm","Packard","strike for higher pay","Ireland","Tallaght","wages",NA,NA,1001,0,0,0,"N",0,0,0,678827,"Irish Times","25/02/1987",NA
"3916","24/02/1987","Tue","strike","peat workers","firm","Bord Na Mona","strike against change in working conditions","Ireland","Dublin","worker rights",NA,NA,20,0,0,0,"N",0,0,0,678827,"Irish Times","25/02/1987",NA
"3917","24/02/1987","Tue","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Times","26/02/1987",NA
"3918","24/02/1987","Tue","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3919","25/02/1987","Wed","strike","auto workers","firm","Packard","strike for higher pay","Ireland","Tallaght","wages",NA,NA,1001,0,0,0,"N",0,0,0,678827,"Irish Times","25/02/1987",NA
"3920","25/02/1987","Wed","strike","peat workers","firm","Bord Na Mona","strike against change in working conditions","Ireland","Dublin","worker rights",NA,NA,20,0,0,0,"N",0,0,0,678827,"Irish Times","25/02/1987",NA
"3921","25/02/1987","Wed","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Times","26/02/1987",NA
"3922","25/02/1987","Wed","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3923","26/02/1987","Thu","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","02/03/1987",NA
"3924","26/02/1987","Thu","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3925","27/02/1987","Fri","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","02/03/1987",NA
"3926","27/02/1987","Fri","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3927","28/02/1987","Sat","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","02/03/1987",NA
"3928","28/02/1987","Sat","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3929","01/03/1987","Sun","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","02/03/1987",NA
"3930","02/03/1987","Mon","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","02/03/1987",NA
"3931","02/03/1987","Mon","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3932","03/03/1987","Tue","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","05/03/1987",NA
"3933","03/03/1987","Tue","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3934","04/03/1987","Wed","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","05/03/1987",NA
"3935","04/03/1987","Wed","strike","food workers","firm","Maccormac's Products","strike against working conditions","Ireland","Dublin","worker rights",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","07/03/1987",NA
"3936","04/03/1987","Wed","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3937","05/03/1987","Thu","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","05/03/1987",NA
"3938","05/03/1987","Thu","strike","food workers","firm","Maccormac's Products","strike against working conditions","Ireland","Dublin","worker rights",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","07/03/1987",NA
"3939","05/03/1987","Thu","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3940","06/03/1987","Fri","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Times","07/03/1987",NA
"3941","06/03/1987","Fri","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3942","07/03/1987","Sat","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","09/03/1987",NA
"3943","07/03/1987","Sat","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3944","08/03/1987","Sun","strike","ferry workers","government","B & I","strike for higher pay","Ireland","Ireland","wages",NA,NA,166,0,0,0,"N",0,0,0,678827,"Irish Independent","09/03/1987",NA
"3945","09/03/1987","Mon","accede","ferry workers","government","B & I","agree to wage terms","Ireland","Dublin","accede",NA,NA,166,0,0,0,"N",0,0,0,678827,"Financial Times","10/03/1987",NA
"3946","09/03/1987","Mon","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3947","10/03/1987","Tue","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3948","11/03/1987","Wed","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3949","12/03/1987","Thu","strike","video workers","firm","Videopro International Products","strike for higher pay","Ireland","Glasnevin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Times","12/03/1987",NA
"3950","13/03/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3951","14/03/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3952","15/03/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3953","16/03/1987","Mon","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3954","17/03/1987","Tue","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3955","18/03/1987","Wed","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3956","19/03/1987","Thu","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3957","20/03/1987","Fri","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3958","21/03/1987","Sat","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3959","22/03/1987","Sun","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3960","23/03/1987","Mon","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3961","24/03/1987","Tue","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3962","25/03/1987","Wed","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678827,"Irish Independent","26/03/1987",NA
"3963","26/03/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3964","27/03/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3965","28/03/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3966","29/03/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3967","30/03/1987","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3968","31/03/1987","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3969","01/04/1987","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3970","02/04/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3971","03/04/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3972","04/04/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3973","05/04/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3974","06/04/1987","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3975","07/04/1987","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3976","08/04/1987","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3977","09/04/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3978","10/04/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3979","11/04/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3980","12/04/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3981","13/04/1987","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3982","14/04/1987","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3983","15/04/1987","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3984","16/04/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3985","17/04/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3986","18/04/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3987","19/04/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3988","20/04/1987","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3989","21/04/1987","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3990","22/04/1987","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3991","23/04/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3992","24/04/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3993","25/04/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3994","26/04/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3995","27/04/1987","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3996","28/04/1987","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3997","29/04/1987","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3998","30/04/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"3999","01/05/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4000","02/05/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4001","03/05/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4002","04/05/1987","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4003","05/05/1987","Tue","strike","electricity workers","government",NA,"strike for higher pay","Ireland","Ireland","wages",NA,NA,12000,0,0,0,"N",0,0,0,678827,"Reuters","05/05/1987",NA
"4004","06/05/1987","Wed","strike","electricity workers","government",NA,"strike for higher pay","Ireland","Ireland","wages",NA,NA,12000,0,0,0,"N",0,0,0,678827,"Reuters","06/05/1987",NA
"4005","07/05/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4006","08/05/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4007","09/05/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4008","10/05/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4009","11/05/1987","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4010","12/05/1987","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4011","13/05/1987","Wed","rally","Sinn Fein","UK","police","funeral of PIRA Loughgall in Northern Ireland","Ireland","Monaghan","Irish unity",NA,NA,3000,0,0,0,"N",200,0,0,7424,"Reuters","13/05/1987",NA
"4012","14/05/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4013","15/05/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4014","16/05/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4015","17/05/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4016","18/05/1987","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4017","19/05/1987","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4018","20/05/1987","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4019","21/05/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4020","22/05/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4021","23/05/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4022","24/05/1987","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4023","25/05/1987","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4024","26/05/1987","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4025","27/05/1987","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4026","28/05/1987","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4027","29/05/1987","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4028","30/05/1987","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"4029","31/05/1987","Sun","strike","ambulance makers","firm","Longford Ambulance","strike for higher pay","Ireland","Longford","wages",NA,NA,160,0,0,0,"N",0,0,0,678827,"Irish Times","31/10/1987",NA
"4030","01/06/1987","Mon","strike","ambulance makers","firm","Longford Ambulance","strike for higher pay","Ireland","Longford","wages",NA,NA,160,0,0,0,"N",0,0,0,678827,"Irish Times","31/10/1987",NA
"4031","02/06/1987","Tue","strike","ambulance makers","firm","Longford Ambulance","strike for higher pay","Ireland","Longford","wages",NA,NA,160,0,0,0,"N",0,0,0,678827,"Irish Times","31/10/1987",NA
"4032","03/06/1987","Wed","strike","ambulance makers","firm","Longford Ambulance","strike for higher pay","Ireland","Longford","wages",NA,NA,160,0,0,0,"N",0,0,0,678827,"Irish Times","31/10/1987",NA
