"","Date","Day","Action","Perpetrator","Political_target","Target","Event","Country","Location","Issue","Link date","Time","N_Protesters","Arrests","N_ProtestersInjured","Deaths","Prop. Damage","N_StateForces","N_StateInjured","State killed","OSD","Source","Story date","No event found","District"
"1497",1989-01-28,"Sat","riot","Sinn Fein","government","police","youths battle police who try aid bombed colleagues","UK/Northern Ireland","Sion Mills","Irish unity",NA,NA,200,0,0,0,"Y",101,0,0,83389,"Reuters","28/01/1989",NA,"Strabane"
"1498",1989-01-30,"Mon","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Belfast","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,83389,"Reuters","30/01/1989",NA,"Belfast"
"1499",1989-02-01,"Wed","arrest","PIRA","government","police","arrest suspects on 1/15 assassination","Ireland","Ballyshannon","terror",NA,NA,5,5,0,0,"N",8,0,0,7424,"Reuters","01/02/1989",NA,"TBD"
"1500",1989-02-01,"Wed","bomb-nd","PIRA","government","police","policeman injured by lamppost bomb","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",1,1,0,83389,"Reuters","01/02/1989",NA,"Belfast"
"1501",1989-02-01,"Wed","bomb-wd","PIRA","government","UK troops","soldier dies in bomb ambush","UK/Northern Ireland","Belfast","Irish unity",NA,"23:50",3,0,0,0,"Y",1,0,1,83389,"Reuters","01/02/1989",NA,"Belfast"
"1502",1989-02-02,"Thu","release","PIRA","government","police","release 6 suspects on 1/15 assassination","Ireland","Ballyshannon","terror",NA,NA,0,0,0,0,"N",8,0,0,7424,"Daily Telegraph","03/02/1989",NA,"TBD"
"1503",1989-02-02,"Thu","arrest","PIRA","government","police","arrest suspects on 1/15 assassination","Ireland","Ballyshannon","terror",NA,NA,4,4,0,0,"N",8,0,0,7424,"Daily Telegraph","03/02/1989",NA,"TBD"
"1504",1989-02-02,"Thu","bomb-nd","PIRA","government","railroad","bomb severs tracks between Dublin & Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","24/02/1989",NA,"Belfast"
"1505",1989-02-04,"Sat","bomb-nd","PIRA","government","railroad","bomb severs tracks between Dublin & Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","24/02/1989",NA,"Belfast"
"1506",1989-02-05,"Sun","bomb-nd","PIRA","government","UK troops","PIRA's bomb explodes in his lap","UK/Northern Ireland","Drumquin","Irish unity",NA,NA,3,0,0,1,"Y",0,0,0,83389,"Reuters","06/02/1989",NA,"Omagh"
"1507",1989-02-06,"Mon","bomb-nd","PIRA","government","railroad","bomb severs tracks between Dublin & Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","24/02/1989",NA,"Belfast"
"1508",1989-02-10,"Fri","ultimatum","PIRA","firm","Pickfords","furniture removal shuts down after death threats","UK/Northern Ireland","Belfast","terror",NA,NA,301,0,0,0,"N",0,0,0,30001,"Daily Telegraph","11/02/1989",NA,"Belfast"
"1509",1989-02-12,"Sun","assassination","UFF","Catholics","lawyer","3 gunmen shoot dead Catholic in his home","UK/Northern Ireland","Belfast","British unity",NA,NA,3,0,0,0,"Y",0,0,0,350000,"Xinhau","12/02/1989",NA,"Belfast"
"1510",1989-02-13,"Mon","bomb-nd","PIRA","government","railroad","bomb severs tracks between Dublin & Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","24/02/1989",NA,"Belfast"
"1511",1989-02-14,"Tue","assassination","UFF","Catholics","politician","3 gunmen shoot dead Catholic in his home","UK/Northern Ireland","Derry","British unity",NA,"22:00",3,0,0,0,"Y",1,0,0,83389,"Reuters","14/02/1989",NA,"Derry"
"1512",1989-02-16,"Thu","attack","INLA","Loyalists","Orange Social Club","3 gunmen open fire in a bar, kill 1, wound 4","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","16/02/1989",NA,"Belfast"
"1513",1989-02-17,"Fri","assassination","PIRA","government","UDR","wound former UDR man & by-stander woman","UK/Northern Ireland","Ballynahinch","Irish unity",NA,NA,2,0,0,0,"Y",1,1,0,83389,"Reuters","17/02/1989",NA,"Down"
"1514",1989-02-22,"Wed","assassination","PIRA","government","UK troops","shoot dead soldier picking up kids from school","UK/Northern Ireland","Derry","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,83389,"Reuters","22/02/1989",NA,"Derry"
"1515",1989-02-24,"Fri","bomb-nd","PIRA","government","railroad","bomb severs tracks between Dublin & Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","24/02/1989",NA,"Belfast"
"1516",1989-02-26,"Sun","assassination","PIRA","government","agent","shoot dead alleged British agent","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,83389,"Reuters","26/02/1989",NA,"Belfast"
"1517",1989-02-27,"Mon","bomb-wd","PIRA","government","police","car bomb kills retired policeman","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,83389,"Reuters","27/02/1989",NA,"Belfast"
"1518",1989-03-03,"Fri","convict","Loyalist","government","court","murder sentence for 3/16/88 funeral attack","UK/Northern Ireland","Belfast","terror","16/03/1988",NA,1,1,0,0,"N",0,0,0,350000,"Reuters","03/03/1989",NA,"Belfast"
"1519",1989-03-03,"Fri","bomb-nd","PIRA","government","railroad","bomb severs tracks between Dublin & Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","03/03/1989",NA,"Belfast"
"1520",1989-03-04,"Sat","arrest","PIRA","government","police","arrest 10 PIRA trainees","Ireland","Enniskerry","Irish unity",NA,NA,10,10,0,0,"N",31,0,0,7424,"Reuters","04/03/1989",NA,"TBD"
"1521",1989-03-05,"Sun","bomb-nd","PIRA","government","UK troops","bomb at barracks wounds 7 soldiers","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",101,7,0,83389,"Reuters","05/03/1989",NA,"Belfast"
"1522",1989-03-07,"Tue","riot","Sinn Fein","government","police","clash with police on anniversary of Gibraltar killings","UK/Northern Ireland","Belfast","Irish unity","07/03/1987",NA,301,0,0,0,"Y",301,0,0,83389,"Reuters","07/03/1989",NA,"Belfast"
"1523",1989-03-08,"Wed","bomb-wd","PIRA","government","UK troops","landmine kills 2, injures 6 soldiers","UK/Northern Ireland","Derry","Irish unity",NA,"23:00",3,0,0,0,"Y",8,6,2,83389,"Daily Telegraph","09/03/1989",NA,"Derry"
"1524",1989-03-09,"Thu","arrest","PIRA","government","police","arrest 2 for landmine killing","UK/Northern Ireland","Derry","terror","08/03/1989",NA,2,2,0,0,"N",8,0,0,83389,"Reuters","09/03/1989",NA,"Derry"
"1525",1989-03-12,"Sun","bomb-nd","PIRA","government","UK troops","army defuses 680 kg van bomb at base","UK/Northern Ireland","Castlederg","Irish unity",NA,"12 hours",3,0,0,0,"N",8,0,0,83389,"Reuters","12/03/1989",NA,"Strabane"
"1526",1989-03-13,"Mon","assassination","PIRA","government","UDR","shoot dead an off-duty soldier","UK/Northern Ireland","Derry","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,83389,"Reuters","13/03/1989",NA,"Derry"
"1527",1989-03-14,"Tue","assassination","PIRA","government","UDR","shoot dead an off-duty soldier","UK/Northern Ireland","Dungannon","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,83389,"Reuters","14/03/1989",NA,"Dungannon"
"1528",1989-03-16,"Thu","assassination","PIRA","firm","grocery","prominent Loyalist grocer shot dead at home","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",0,0,0,83389,"Reuters","16/03/1989",NA,"Belfast"
"1529",1989-03-20,"Mon","assassination","PIRA","government","police","shoot dead Chief & superintendent of RUC","UK/Northern Ireland","Jonesborough","Irish unity",NA,NA,3,0,0,0,"Y",2,0,2,83389,"Reuters","20/03/1989",NA,"Armagh"
"1530",1989-03-24,"Fri","assassination","PIRA","government","police","policeman shot in the arm by a sniper","UK/Northern Ireland","Rosslea","Irish unity",NA,"22:00",1,0,0,0,"Y",1,1,0,83389,"Reuters","25/03/1989",NA,"Fermanagh"
"1531",1989-03-25,"Sat","assassination","PIRA","government","police","policeman & son shot while camping","UK/Northern Ireland","Dundrum","Irish unity",NA,NA,2,0,0,0,"Y",1,1,0,83389,"Reuters","26/03/1989",NA,"Down"
"1532",1989-04-04,"Tue","trial","PIRA","government","court","2 tried for murder of 2 SAS officers","UK/Northern Ireland","Belfast","terror","19/03/1988",NA,2,2,0,0,"N",0,0,0,83389,"Daily Telegraph","04/04/1989",NA,"Belfast"
"1533",1989-04-07,"Fri","bomb-nd","PIRA","government","motor vehicle building","car bomb injures elderly woman","UK/Northern Ireland","Armagh","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","07/04/1989",NA,"Armagh"
"1534",1989-04-09,"Sun","raid","PIRA","government","police","find arms cache","Ireland","Ballinamore","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,7424,"Reuters","09/04/1989",NA,"TBD"
"1535",1989-04-11,"Tue","bomb-nd","PIRA","government","railroad","bomb severs tracks between Dublin & Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","11/04/1989",NA,"Belfast"
"1536",1989-04-12,"Wed","bomb-wd","PIRA","government","police","700 kg bomb kills woman, injures 31","UK/Northern Ireland","Warrenpoint","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Financial Times","13/04/1989",NA,"Down"
"1537",1989-04-13,"Thu","bomb-nd","PIRA","government","railroad","bomb severs tracks between Dublin & Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",8,0,0,83389,"Belfast Telegraph","13/04/1989",NA,"Belfast"
"1538",1989-04-16,"Sun","attack","PIRA","government","police","bungled mortar attack injures 3 civilians","UK/Northern Ireland","Cookstown","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","16/04/1989",NA,"Cookstown"
"1539",1989-04-20,"Thu","bomb-nd","PIRA","government","railroad","bomb severs tracks between Dublin & Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,83389,"Reuters","20/04/1989",NA,"Belfast"
"1540",1989-04-28,"Fri","attack","PIRA","government","police","run a stolen car through checkpoint; police fire","UK/Northern Ireland","Belfast","Irish unity",NA,NA,4,0,2,0,"Y",8,1,0,83389,"Reuters","28/04/1989",NA,"Belfast"
"1541",1989-04-30,"Sun","raid","PIRA","government","police","find arms cache","Ireland","Letterkenny","terror",NA,NA,0,0,0,0,"N",31,0,0,7424,"Reuters","28/04/1989",NA,"TBD"
"1542",1989-05-04,"Thu","bomb-wd","PIRA","government","UK troops","car bomb kills soldier, injures 3 civilians","UK/Northern Ireland","Crossmaglen","Irish unity",NA,NA,3,0,0,0,"Y",5,2,1,83389,"Reuters","04/05/1989",NA,"Newry & Mourne"
"1543",1989-05-06,"Sat","bomb-nd","PIRA","government","UK troops","5 soldiers injured by car bomb","UK/Northern Ireland","Crossmaglen","Irish unity",NA,NA,3,0,0,0,"Y",5,5,0,83389,"Reuters","06/05/1989",NA,"Newry & Mourne"
"1544",1989-05-06,"Sat","bomb-nd","PIRA","government","UK troops","bomb injures 4 soldiers on patrol","UK/Northern Ireland","Camlough","Irish unity",NA,NA,3,0,0,0,"Y",4,4,0,83389,"Reuters","07/05/1989",NA,"Newry & Mourne"
"1545",1989-05-08,"Mon","bomb-nd","PIRA","government","UK troops","landmine injures 2 soldiers","UK/Northern Ireland","Augher","Irish unity",NA,NA,3,0,0,0,"Y",2,2,0,83389,"Reuters","08/05/1989",NA,"Dungannon"
"1546",1989-05-16,"Tue","bomb-nd","PIRA","government","police","soldier, policeman & 4 civilians injured by bomb","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",2,2,0,83389,"Reuters","16/05/1989",NA,"Belfast"
"1547",1989-05-17,"Wed","deployment","PIRA","government","UK troops","troops deployed at polling places against terror","UK/Northern Ireland","Northern Ireland","terror",NA,NA,0,0,0,0,"N",1001,0,0,83389,"Reuters","17/05/1989",NA,"Other"
"1548",1989-05-18,"Thu","riot","Sinn Fein","government","police","riot as ballot boxes are carried away","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,0,0,"Y",301,0,0,83389,"Reuters","18/05/1989",NA,"Derry"
"1549",1989-05-18,"Thu","riot","Sinn Fein","government","police","riot as ballot boxes are carried away","UK/Northern Ireland","Belfast","Irish unity",NA,NA,301,0,0,0,"Y",301,0,0,83389,"Reuters","18/05/1989",NA,"Belfast"
"1550",1989-05-18,"Thu","bomb-wd","PIRA","government","UK troops","landmine kills 3, injures 1 soldier","UK/Northern Ireland","Mayobridge","Irish unity",NA,NA,3,0,0,0,"Y",4,1,3,83389,"Reuters","18/05/1989",NA,"Newry & Mourne"
"1551",1989-06-01,"Thu","convict","PIRA","government","court","convicted of murdering 2 UK soldiers","UK/Northern Ireland","Belfast","terror","19/03/1988",NA,2,2,0,0,"N",0,0,0,83389,"Reuters","01/06/1989",NA,"Belfast"
"1552",1989-06-02,"Fri","attack","PIRA","government","UK troops","machine gun attack on fort","UK/Northern Ireland","Crossmaglen","Irish unity",NA,"15 minutes",8,0,0,0,"Y",31,0,0,83389,"Reuters","02/06/1989",NA,"Newry & Mourne"
"1553",1989-06-02,"Fri","attack","PIRA","government","police","gunmen attack patrol","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",8,2,0,83389,"Reuters","02/06/1989",NA,"Newry & Mourne"
"1554",1989-06-15,"Thu","attack","PIRA","government","police","gunmen attack patrol; child hit in crossfire","UK/Northern Ireland","Belfast","Irish unity",NA,NA,8,0,0,0,"Y",8,0,1,48914,"Reuters","15/06/1989",NA,"Belfast"
"1555",1989-06-15,"Thu","bomb-nd","PIRA","government","UDR","UDR man seriously injured in car bomb","UK/Northern Ireland","Coleraine","Irish unity",NA,NA,3,0,0,0,"Y",1,1,0,48914,"Xinhau","15/06/1989",NA,"Coleraine"
"1556",1989-06-16,"Fri","bomb-nd","PIRA","government","police","bomb injures 7 police & 2 civilians","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",8,7,0,48914,"Reuters","16/06/1989",NA,"Belfast"
"1557",1989-06-21,"Wed","accede","glass workers","firm","Unidare","workers' cooperative accepted","Ireland","Dublin","accede",NA,NA,501,0,0,0,"N",0,0,0,678827,"Irish Times","21/06/1989",NA,"TBD"
"1558",1989-06-28,"Wed","convict","PIRA","government","court","convict 4 of explosives & gun buying","Ireland","Dublin","terror",NA,NA,4,4,0,0,"N",0,0,0,7424,"Daily Telegraph","29/06/1989",NA,"TBD"
"1559",1989-06-28,"Wed","bomb-nd","PIRA","government","police","bomb in paint store injures 13","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","28/06/1989",NA,"Derry"
"1560",1989-06-28,"Wed","bomb-wd","PIRA","government","police","car bomb kills policeman","UK/Northern Ireland","Strabane","Irish unity",NA,NA,3,0,0,0,"Y",1,0,1,48914,"Reuters","28/06/1989",NA,"Strabane"
"1561",1989-06-29,"Thu","bomb-nd","PIRA","government","railroad","bomb explodes under train","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","29/06/1989",NA,"Belfast"
"1562",1989-07-01,"Sat","assassination","PIRA","government","police","shoot dead a policeman; wound his mother","UK/Northern Ireland","Garvagh","Irish unity",NA,NA,2,0,0,0,"Y",1,0,1,48914,"Reuters","01/07/1989",NA,"Limavady"
"1563",1989-07-03,"Mon","bomb-nd","PIRA","government","airport","3 bombs destroy planes & control tower","UK/Northern Ireland","Belfast","Irish unity",NA,"5:00",3,0,0,0,"Y",0,0,0,48914,"Reuters","03/07/1989",NA,"Belfast"
"1564",1989-07-05,"Wed","bomb-nd","PIRA","firm","quarry","bomb 2 quarries that supply building sector","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Reuters","05/07/1989",NA,"Derry"
"1565",1989-07-07,"Fri","bomb-nd","PIRA","government","police","bomb hits patrol car, injuring 3 police","UK/Northern Ireland","Red Arch","Irish unity",NA,NA,3,0,0,0,"Y",3,3,0,48914,"Reuters","07/07/1989",NA,"Antrim"
"1566",1989-07-11,"Tue","riot","Loyalists","government","police","clash with police on eve of Battle of Boyne","UK/Northern Ireland","Belfast","British unity",NA,NA,301,0,1,0,"Y",301,4,0,350000,"Reuters","12/07/1989",NA,"Belfast"
"1567",1989-07-14,"Fri","trial","PIRA","government","court","2 charged with possession of explosives","Ireland","Dublin","terror",NA,NA,2,2,0,0,"N",0,0,0,7424,"Daily Telegraph","15/07/1989",NA,"TBD"
"1568",1989-07-17,"Mon","hostage-wd","PIRA","firm","CEO","abduct Ulster businessman","Ireland","Omeath","Irish unity",NA,NA,5,0,0,0,"Y",0,0,0,7424,"Reuters","17/07/1989",NA,"TBD"
"1569",1989-07-18,"Tue","assassination","PIRA","firm","CEO","murder businessman kidnapped in Ireland","UK/Northern Ireland","Crossmaglen","Irish unity","17/07/1989",NA,5,0,0,0,"Y",0,0,0,48914,"Xinhau","18/07/1989",NA,"Newry & Mourne"
"1570",1989-07-28,"Fri","raid","PIRA","government","police","find arms cache","UK/Northern Ireland","Belfast","Irish unity",NA,NA,0,0,0,0,"N",31,0,0,48914,"Reuters","28/07/1989",NA,"Belfast"
"1571",1989-08-01,"Tue","bomb-nd","PIRA","government","railroad","bomb Dublin-Belfast rail line","UK/Northern Ireland","Lurgan","Irish unity",NA,"23:00",3,0,0,0,"Y",0,0,0,48914,"Reuters","01/08/1989",NA,"Craigavon"
"1572",1989-08-09,"Wed","riot","Sinn Fein","government","police","clash with police on anniversary of detention","UK/Northern Ireland","Belfast","Irish unity","09/08/1971",NA,301,0,31,1,"Y",301,0,0,48914,"Xinhau","09/08/1989",NA,"Belfast"
"1573",1989-08-11,"Fri","rally","Sinn Fein","government","police","funeral for 15-year old boy killed 8/9/89","UK/Northern Ireland","Belfast","Irish unity","09/08/1989",NA,301,0,0,0,"N",301,0,0,48914,"Reuters","11/08/1989",NA,"Belfast"
"1574",1989-08-11,"Fri","riot","Sinn Fein","government","police","clash with police after funeral","UK/Northern Ireland","Belfast","Irish unity","09/08/1989",NA,101,0,3,0,"Y",301,0,0,48914,"Reuters","11/08/1989",NA,"Belfast"
"1575",1989-08-12,"Sat","bomb-nd","PIRA","government","police","bomb explodes in city center","UK/Northern Ireland","Derry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Xinhau","12/08/1989",NA,"Derry"
"1576",1989-08-13,"Sun","bomb-nd","PIRA","government","police","police find car with 5 kg bomb; passengers flee","UK/Northern Ireland","Creggan","Irish unity","12/08/1970",NA,2,0,0,0,"N",8,0,0,48914,"Sunday Telegraph","13/08/1989",NA,"Derry"
"1577",1989-08-13,"Sun","bomb-nd","PIRA","government","railroad","bomb Belfast-Derry railroad","UK/Northern Ireland","Coleraine","Irish unity","12/08/1970",NA,3,0,0,0,"Y",0,0,0,48914,"Sunday Telegraph","13/08/1989",NA,"Coleraine"
"1578",1989-08-13,"Sun","march","Sinn Fein","government","police","mark 20 years of UK troops in Ulster","UK/Northern Ireland","Belfast","Irish unity","12/08/1970",NA,5000,0,0,0,"N",1001,0,0,48914,"Reuters","13/08/1989",NA,"Belfast"
"1579",1989-08-13,"Sun","riot","Sinn Fein","government","police","hijack & set ablaze 2 buses; clash with police","UK/Northern Ireland","Derry","Irish unity","12/08/1970",NA,301,0,0,0,"Y",1001,0,0,48914,"Reuters","13/08/1989",NA,"Derry"
"1580",1989-08-14,"Mon","demonstration","Sinn Fein","government","police","mill around police stations yelling 'troops out!'","UK/Northern Ireland","Belfast","Irish unity","12/08/1970",NA,101,0,0,0,"N",101,0,0,48914,"Reuters","14/08/1989",NA,"Belfast"
"1581",1989-08-15,"Tue","arrest","NORAID","government","police","arrest U.S. NORAID lawyer","UK/Northern Ireland","Derry","terror",NA,NA,1,1,0,0,"N",8,0,0,48914,"Reuters","15/08/1989",NA,"Derry"
"1582",1989-08-15,"Tue","riot","Sinn Fein","government","police","clash with police; throw fire bombs; police shoot plastic bullets","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,2,0,"Y",301,0,0,48914,"Reuters","15/08/1989",NA,"Derry"
"1583",1989-08-15,"Tue","arrest","photographer","government","police","arrest German on suspicion of aiding PIRA","UK/Northern Ireland","Belfast","terror",NA,NA,1,1,0,0,"N",301,0,0,3001,"Xinhau","16/08/1989",NA,"Belfast"
"1584",1989-08-18,"Fri","attack","PIRA","government","police","machine gun attack on police station","UK/Northern Ireland","Armagh","Irish unity",NA,NA,8,0,0,0,"Y",31,0,0,48914,"Reuters","18/08/1989",NA,"Armagh"
"1585",1989-08-18,"Fri","deport","photographer","government","court","German photographer deported","UK/Northern Ireland","Belfast","terror","15/08/1989",NA,1,1,0,0,"N",0,0,0,3001,"Reuters","18/08/1989",NA,"Belfast"
"1586",1989-08-19,"Sat","rally","Sinn Fein","UK","police","demand UK leave Ulster","Ireland","Dublin","Irish unity",NA,NA,10000,0,0,0,"N",100,0,0,7424,"Reuters","19/08/1989",NA,"TBD"
