"","Date","Day","Action","Perpetrator","Political_target","Target","Event","Country","Location","Issue","Link date","Time","N_Protesters","Arrests","N_ProtestersInjured","Deaths","Prop. Damage","N_StateForces","N_StateInjured","State killed","OSD","Source","Story date","No event found","fecha","District"
"3567",1986-08-19,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","19/08/1986","TBD"
"3568",1986-08-20,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","20/08/1986","TBD"
"3569",1986-08-21,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","21/08/1986","TBD"
"3570",1986-08-22,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","22/08/1986","TBD"
"3571",1986-08-23,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","23/08/1986","TBD"
"3572",1986-08-24,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","24/08/1986","TBD"
"3573",1986-08-25,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","25/08/1986","TBD"
"3574",1986-08-26,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","26/08/1986","TBD"
"3575",1986-08-27,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","27/08/1986","TBD"
"3576",1986-08-28,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","28/08/1986","TBD"
"3577",1986-08-29,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","29/08/1986","TBD"
"3578",1986-08-30,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","30/08/1986","TBD"
"3579",1986-08-31,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","31/08/1986","TBD"
"3580",1986-09-01,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","01/09/1986","TBD"
"3581",1986-09-02,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","02/09/1986","TBD"
"3582",1986-09-03,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","03/09/1986","TBD"
"3583",1986-09-04,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","04/09/1986","TBD"
"3584",1986-09-05,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","05/09/1986","TBD"
"3585",1986-09-06,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","06/09/1986","TBD"
"3586",1986-09-07,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","07/09/1986","TBD"
"3587",1986-09-08,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","08/09/1986","TBD"
"3588",1986-09-09,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","09/09/1986","TBD"
"3589",1986-09-10,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","10/09/1986","TBD"
"3590",1986-09-11,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","11/09/1986","TBD"
"3591",1986-09-12,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","12/09/1986","TBD"
"3592",1986-09-13,"Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","13/09/1986","TBD"
"3593",1986-09-14,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","14/09/1986","TBD"
"3594",1986-09-15,"Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","15/09/1986","TBD"
"3595",1986-09-16,"Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","16/09/1986","TBD"
"3596",1986-09-17,"Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","17/09/1986","TBD"
"3597",1986-09-18,"Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","18/09/1986","TBD"
"3598",1986-09-19,"Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","19/09/1986","TBD"
"3599",1986-09-20,"Sat","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"20/09/1986","TBD"
"3600",1986-09-21,"Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event","21/09/1986","TBD"
"3601",1986-09-22,"Mon","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"22/09/1986","TBD"
"3602",1986-09-22,"Mon","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"22/09/1986","TBD"
"3603",1986-09-23,"Tue","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"23/09/1986","TBD"
"3604",1986-09-23,"Tue","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"23/09/1986","TBD"
"3605",1986-09-24,"Wed","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"24/09/1986","TBD"
"3606",1986-09-24,"Wed","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"24/09/1986","TBD"
"3607",1986-09-25,"Thu","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"25/09/1986","TBD"
"3608",1986-09-25,"Thu","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"25/09/1986","TBD"
"3609",1986-09-26,"Fri","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"26/09/1986","TBD"
"3610",1986-09-26,"Fri","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"26/09/1986","TBD"
"3611",1986-09-27,"Sat","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"27/09/1986","TBD"
"3612",1986-09-28,"Sun","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986","no event","28/09/1986","TBD"
"3613",1986-09-29,"Mon","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"29/09/1986","TBD"
"3614",1986-09-29,"Mon","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"29/09/1986","TBD"
"3615",1986-09-30,"Tue","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"30/09/1986","TBD"
"3616",1986-09-30,"Tue","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"30/09/1986","TBD"
"3617",1986-10-01,"Wed","deployment","DUP","government","police","deploy 400 police to DUP trial","Ireland","Ballybay","vandalism",NA,NA,0,0,0,0,"N",400,0,0,3001,"Reuters","01/10/1986",NA,"01/10/1986","TBD"
"3618",1986-10-01,"Wed","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"01/10/1986","TBD"
"3619",1986-10-01,"Wed","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"01/10/1986","TBD"
"3620",1986-10-02,"Thu","trial","DUP","government","court","lawyers get bail reduced","Ireland","Ballybay","vandalism",NA,"4 hours",1,0,0,0,"N",400,0,0,3001,"Reuters","02/10/1986",NA,"02/10/1986","TBD"
"3621",1986-10-02,"Thu","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"02/10/1986","TBD"
"3622",1986-10-02,"Thu","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"02/10/1986","TBD"
"3623",1986-10-03,"Fri","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"03/10/1986","TBD"
"3624",1986-10-03,"Fri","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"03/10/1986","TBD"
"3625",1986-10-04,"Sat","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","06/10/1986",NA,"04/10/1986","TBD"
"3626",1986-10-04,"Sat","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"04/10/1986","TBD"
"3627",1986-10-04,"Sat","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"04/10/1986","TBD"
"3628",1986-10-05,"Sun","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","06/10/1986",NA,"05/10/1986","TBD"
"3629",1986-10-06,"Mon","demonstration","Loyalist politicians","government",NA,"protest accord meeting in Dublin","Ireland","Dublin","anti-accord","15/11/1985",NA,6,0,0,0,"N",0,0,0,3001,"Reuters","06/10/1986",NA,"06/10/1986","TBD"
"3630",1986-10-06,"Mon","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Lloyd's List","07/10/1986",NA,"06/10/1986","TBD"
"3631",1986-10-06,"Mon","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"06/10/1986","TBD"
"3632",1986-10-06,"Mon","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"06/10/1986","TBD"
"3633",1986-10-07,"Tue","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","10/10/1986",NA,"07/10/1986","TBD"
"3634",1986-10-07,"Tue","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"07/10/1986","TBD"
"3635",1986-10-07,"Tue","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"07/10/1986","TBD"
"3636",1986-10-08,"Wed","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","10/10/1986",NA,"08/10/1986","TBD"
"3637",1986-10-08,"Wed","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"08/10/1986","TBD"
"3638",1986-10-08,"Wed","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"08/10/1986","TBD"
"3639",1986-10-09,"Thu","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","10/10/1986",NA,"09/10/1986","TBD"
"3640",1986-10-09,"Thu","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"09/10/1986","TBD"
"3641",1986-10-09,"Thu","strike","hydraulic engineers","firm","Cork Corporation","strike for higher pay","Ireland","Cork","wages",NA,NA,101,0,0,0,"N",0,0,0,678639,"Irish Independent","11/10/1986",NA,"09/10/1986","TBD"
"3642",1986-10-09,"Thu","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"09/10/1986","TBD"
"3643",1986-10-10,"Fri","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","10/10/1986",NA,"10/10/1986","TBD"
"3644",1986-10-10,"Fri","strike","oil drill bit workers","firm","Speciality Materials","strike for higher pay","Ireland","Dublin","wages",NA,NA,301,0,0,0,"N",0,0,0,678639,"Irish Times","11/10/1986",NA,"10/10/1986","TBD"
"3645",1986-10-10,"Fri","strike","hydraulic engineers","firm","Cork Corporation","strike for higher pay","Ireland","Cork","wages",NA,NA,101,0,0,0,"N",0,0,0,678639,"Irish Independent","11/10/1986",NA,"10/10/1986","TBD"
"3646",1986-10-10,"Fri","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"10/10/1986","TBD"
"3647",1986-10-11,"Sat","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"11/10/1986","TBD"
"3648",1986-10-11,"Sat","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"11/10/1986","TBD"
"3649",1986-10-12,"Sun","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"12/10/1986","TBD"
"3650",1986-10-13,"Mon","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"13/10/1986","TBD"
"3651",1986-10-13,"Mon","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"13/10/1986","TBD"
"3652",1986-10-14,"Tue","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"14/10/1986","TBD"
"3653",1986-10-14,"Tue","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"14/10/1986","TBD"
"3654",1986-10-15,"Wed","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"15/10/1986","TBD"
"3655",1986-10-15,"Wed","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"15/10/1986","TBD"
"3656",1986-10-16,"Thu","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"16/10/1986","TBD"
"3657",1986-10-16,"Thu","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"16/10/1986","TBD"
"3658",1986-10-17,"Fri","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"17/10/1986","TBD"
"3659",1986-10-17,"Fri","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"17/10/1986","TBD"
"3660",1986-10-18,"Sat","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"18/10/1986","TBD"
"3661",1986-10-18,"Sat","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"18/10/1986","TBD"
"3662",1986-10-19,"Sun","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"19/10/1986","TBD"
"3663",1986-10-20,"Mon","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"20/10/1986","TBD"
"3664",1986-10-20,"Mon","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"20/10/1986","TBD"
"3665",1986-10-21,"Tue","arrest","PIRA","government","police","arrest Martin McGuinness","Ireland","Monaghan","terror",NA,NA,1,1,0,0,"N",8,0,0,7424,"Reuters","21/10/1986",NA,"21/10/1986","TBD"
"3666",1986-10-21,"Tue","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"21/10/1986","TBD"
"3667",1986-10-21,"Tue","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"21/10/1986","TBD"
"3668",1986-10-22,"Wed","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"22/10/1986","TBD"
"3669",1986-10-22,"Wed","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"22/10/1986","TBD"
"3670",1986-10-23,"Thu","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"23/10/1986","TBD"
"3671",1986-10-23,"Thu","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"23/10/1986","TBD"
"3672",1986-10-24,"Fri","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"24/10/1986","TBD"
"3673",1986-10-24,"Fri","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"24/10/1986","TBD"
"3674",1986-10-25,"Sat","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"25/10/1986","TBD"
"3675",1986-10-25,"Sat","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"25/10/1986","TBD"
"3676",1986-10-26,"Sun","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"26/10/1986","TBD"
"3677",1986-10-27,"Mon","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"27/10/1986","TBD"
"3678",1986-10-27,"Mon","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"27/10/1986","TBD"
"3679",1986-10-28,"Tue","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"28/10/1986","TBD"
"3680",1986-10-28,"Tue","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"28/10/1986","TBD"
"3681",1986-10-29,"Wed","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"29/10/1986","TBD"
"3682",1986-10-29,"Wed","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"29/10/1986","TBD"
"3683",1986-10-30,"Thu","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"30/10/1986","TBD"
"3684",1986-10-30,"Thu","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"30/10/1986","TBD"
"3685",1986-10-31,"Fri","rally","Sinn Fein","UK",NA,"party rally begins","Ireland","Dublin","Irish unity",NA,NA,1200,0,0,0,"N",0,0,0,7424,"Reuters","31/10/1986",NA,"31/10/1986","TBD"
"3686",1986-10-31,"Fri","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"31/10/1986","TBD"
"3687",1986-10-31,"Fri","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"31/10/1986","TBD"
"3688",1986-11-01,"Sat","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"01/11/1986","TBD"
"3689",1986-11-01,"Sat","strike","garbage collectors","government",NA,"strike for higher pay","Ireland","Cork","wages",NA,NA,624,0,0,0,"N",0,0,0,678639,"Irish Independent","17/11/1986",NA,"01/11/1986","TBD"
"3690",1986-11-02,"Sun","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"02/11/1986","TBD"
"3691",1986-11-03,"Mon","strike","hotel workers","firm","Shelbourne Hotel","strike for higher pay","Ireland","Dublin","wages",NA,NA,120,0,0,0,"N",0,0,0,678639,"Irish Independent","04/11/1986",NA,"03/11/1986","TBD"
